#Star_ID        Band            ew(A)
B0.5-V-ID5037   HeI/4144        0.512148541446
B0.5-V-ID5037   HeII/4200       0.0392761051513
B0.5-V-ID5037   FeII/4233       -0.0343847025218
B0.5-V-ID5037   HeI/4387        0.611885997769
B0.5-V-ID5037   OII/4416        0.0534427410973
B0.5-V-ID5037   HeI/4471        0.814392422094
B0.5-V-ID5037   MgII/4481       0.105792400497
B0.5-V-ID5037   HeII/4541       0.123845999767
B0.5-V-ID5037   SiIII/4553      -0.00478620865187
B0.5-V-ID5037   OII+CIII/4645   0.38878298571
B0.5-V-ID5037   HeII/4686       0.287801392201
B0.5-V-ID5038   CaIIK/3928      0.224627140854
B0.5-V-ID5038   HeI/4009        0.457433732846
B0.5-V-ID5038   HeI/4026        0.771834073283
B0.5-V-ID5038   SiIV/4088       0.174416487194
B0.5-V-ID5038   SiIV/4116       0.20204560702
B0.5-V-ID5038   HeI/4121        0.345205531565
B0.5-V-ID5038   SiII/4130       0.063429635086
B0.5-V-ID5038   HeI/4144        0.652811935391
B0.5-V-ID5038   HeII/4200       -0.142080333728
B0.5-V-ID5038   FeII/4233       -0.0942668448668
B0.5-V-ID5038   HeI/4387        0.575809124574
B0.5-V-ID5038   OII/4416        0.262840281534
B0.5-V-ID5038   HeI/4471        0.775881807756
B0.5-V-ID5038   MgII/4481       0.13968839547
B0.5-V-ID5038   HeII/4541       -0.0892434564526
B0.5-V-ID5038   SiIII/4553      0.0414900091427
B0.5-V-ID5038   OII+CIII/4645   0.391970989322
B0.5-V-ID5038   HeII/4686       0.119105329373
B0.5-V-ID5098   CaIIK/3928      0.0560962733655
B0.5-V-ID5098   HeI/4009        0.297338690123
B0.5-V-ID5098   HeI/4026        1.09732276307
B0.5-V-ID5098   SiIV/4088       0.245874866586
B0.5-V-ID5098   SiIV/4116       0.241072826633
B0.5-V-ID5098   HeI/4121        0.328478840811
B0.5-V-ID5098   SiII/4130       0.18118135712
B0.5-V-ID5098   HeI/4144        0.422720955159
B0.5-V-ID5098   HeII/4200       -0.014566544305
B0.5-V-ID5098   FeII/4233       -0.0206042459879
B0.5-V-ID5098   HeI/4387        0.566456064002
B0.5-V-ID5098   OII/4416        0.076794522815
B0.5-V-ID5098   HeI/4471        0.660039954709
B0.5-V-ID5098   MgII/4481       0.324311526893
B0.5-V-ID5098   HeII/4541       0.131347434375
B0.5-V-ID5098   SiIII/4553      0.135253325059
B0.5-V-ID5098   OII+CIII/4645   0.373838502745
B0.5-V-ID5098   HeII/4686       0.242882940386
B0-Iab-ID1416   CaIIK/3928      0.196632892529
B0-Iab-ID1416   HeI/4009        0.144941602492
B0-Iab-ID1416   HeI/4026        0.543277148021
B0-Iab-ID1416   SiIV/4088       0.16226114484
B0-Iab-ID1416   SiIV/4116       0.0656033063875
B0-Iab-ID1416   HeI/4121        0.396583935253
B0-Iab-ID1416   SiII/4130       0.0292111896683
B0-Iab-ID1416   HeI/4144        0.293629004235
B0-Iab-ID1416   HeII/4200       0.101081941024
B0-Iab-ID1416   FeII/4233       -0.0379184054955
B0-Iab-ID1416   HeI/4387        0.468408348381
B0-Iab-ID1416   OII/4416        0.0808834731015
B0-Iab-ID1416   HeI/4471        0.776712582266
B0-Iab-ID1416   MgII/4481       0.046650372277
B0-Iab-ID1416   HeII/4541       0.0117678211855
B0-Iab-ID1416   SiIII/4553      0.103529311228
B0-Iab-ID1416   OII+CIII/4645   0.625343195489
B0-Iab-ID1416   HeII/4686       0.0540363096753
B0-Ib-ID1352    CaIIK/3928      0.205461414799
B0-Ib-ID1352    HeI/4009        0.238384750448
B0-Ib-ID1352    HeI/4026        0.613286726241
B0-Ib-ID1352    SiIV/4088       0.151653207934
B0-Ib-ID1352    SiIV/4116       0.0644334446621
B0-Ib-ID1352    HeI/4121        0.315908508034
B0-Ib-ID1352    SiII/4130       -0.0544399405054
B0-Ib-ID1352    HeI/4144        0.317034812944
B0-Ib-ID1352    HeII/4200       0.296506806259
B0-Ib-ID1352    FeII/4233       -0.0719919801155
B0-Ib-ID1352    HeI/4387        0.585353098473
B0-Ib-ID1352    OII/4416        0.0384233412258
B0-Ib-ID1352    HeI/4471        0.897386205681
B0-Ib-ID1352    MgII/4481       0.188253388539
B0-Ib-ID1352    HeII/4541       0.0217895892912
B0-Ib-ID1352    SiIII/4553      0.169911750316
B0-Ib-ID1352    OII+CIII/4645   0.743541889206
B0-Ib-ID1352    HeII/4686       0.0495911124886
B0-Ib-ID2326    CaIIK/3928      0.176553836824
B0-Ib-ID2326    HeI/4009        0.166514619525
B0-Ib-ID2326    HeI/4026        0.638782396624
B0-Ib-ID2326    SiIV/4088       0.0101646818035
B0-Ib-ID2326    SiIV/4116       -0.00975647421896
B0-Ib-ID2326    HeI/4121        0.349762275326
B0-Ib-ID2326    SiII/4130       -0.0546100213983
B0-Ib-ID2326    HeI/4144        0.245829108699
B0-Ib-ID2326    HeII/4200       0.0987966936553
B0-Ib-ID2326    FeII/4233       -0.0119749561122
B0-Ib-ID2326    HeI/4387        0.384220060381
B0-Ib-ID2326    OII/4416        0.0714342342753
B0-Ib-ID2326    HeI/4471        0.659317880065
B0-Ib-ID2326    MgII/4481       0.0106674345074
B0-Ib-ID2326    HeII/4541       0.201980950672
B0-Ib-ID2326    SiIII/4553      0.240152870711
B0-Ib-ID2326    OII+CIII/4645   0.656751370256
B0-Ib-ID2326    HeII/4686       -0.00295765966973
B0-II-ID0482    CaIIK/3928      0.225223385211
B0-II-ID0482    HeI/4009        0.189418475225
B0-II-ID0482    HeI/4026        0.717420989994
B0-II-ID0482    SiIV/4088       0.122784235092
B0-II-ID0482    SiIV/4116       0.0481302456564
B0-II-ID0482    HeI/4121        0.3202918866
B0-II-ID0482    SiII/4130       -0.0439177540639
B0-II-ID0482    HeI/4144        0.236920615908
B0-II-ID0482    HeII/4200       0.247685152885
B0-II-ID0482    FeII/4233       -0.0168259135421
B0-II-ID0482    HeI/4387        0.406054523851
B0-II-ID0482    OII/4416        -0.0131552121501
B0-II-ID0482    HeI/4471        0.713194074399
B0-II-ID0482    MgII/4481       0.129290893156
B0-II-ID0482    HeII/4541       0.132049436125
B0-II-ID0482    SiIII/4553      0.0173312080141
B0-II-ID0482    OII+CIII/4645   0.245471204265
B0-II-ID0482    HeII/4686       0.0235270326987
B0-II-ID0843    CaIIK/3928      0.102498106442
B0-II-ID0843    HeI/4009        0.0879277498001
B0-II-ID0843    HeI/4026        0.610698647133
B0-II-ID0843    SiIV/4088       0.301429694943
B0-II-ID0843    SiIV/4116       0.208413968108
B0-II-ID0843    HeI/4121        0.3531153072
B0-II-ID0843    SiII/4130       0.122145230607
B0-II-ID0843    HeI/4144        0.202783704022
B0-II-ID0843    HeII/4200       0.238030658137
B0-II-ID0843    FeII/4233       0.00840701689388
B0-II-ID0843    HeI/4387        0.338593987087
B0-II-ID0843    OII/4416        -0.0421560779912
B0-II-ID0843    HeI/4471        0.726368252353
B0-II-ID0843    MgII/4481       0.209261148601
B0-II-ID0843    HeII/4541       0.244128728499
B0-II-ID0843    SiIII/4553      0.118457951395
B0-II-ID0843    OII+CIII/4645   0.480831737797
B0-II-ID0843    HeII/4686       0.102822231175
B0-II-ID2319    CaIIK/3928      0.224227756923
B0-II-ID2319    HeI/4009        0.281030569112
B0-II-ID2319    HeI/4026        0.717511668642
B0-II-ID2319    SiIV/4088       0.251990210826
B0-II-ID2319    SiIV/4116       0.147750302448
B0-II-ID2319    HeI/4121        0.409974949003
B0-II-ID2319    SiII/4130       0.0938704818806
B0-II-ID2319    HeI/4144        0.314003009345
B0-II-ID2319    HeII/4200       0.0939326535643
B0-II-ID2319    FeII/4233       -0.00936921716499
B0-II-ID2319    HeI/4387        0.457112898838
B0-II-ID2319    OII/4416        0.00615105338729
B0-II-ID2319    HeI/4471        0.854347566879
B0-II-ID2319    MgII/4481       0.0956575648566
B0-II-ID2319    HeII/4541       0.187755377513
B0-II-ID2319    SiIII/4553      0.146048036356
B0-II-ID2319    OII+CIII/4645   0.532348913441
B0-II-ID2319    HeII/4686       0.200828012865
B0-II-ID2413    CaIIK/3928      -0.398171651222
B0-II-ID2413    HeI/4009        0.195502348835
B0-II-ID2413    HeI/4026        0.454495255618
B0-II-ID2413    SiIV/4088       0.129610776767
B0-II-ID2413    SiIV/4116       0.0856581592387
B0-II-ID2413    HeI/4121        0.150907867333
B0-II-ID2413    SiII/4130       0.0765529882436
B0-II-ID2413    HeI/4144        0.28390882792
B0-II-ID2413    HeII/4200       0.160917804469
B0-II-ID2413    FeII/4233       -0.0812846122121
B0-II-ID2413    HeI/4387        0.116312319631
B0-II-ID2413    OII/4416        0.0462130072318
B0-II-ID2413    HeI/4471        0.129217540903
B0-II-ID2413    MgII/4481       -0.0295581209076
B0-II-ID2413    HeII/4541       0.155523900173
B0-II-ID2413    SiIII/4553      0.0106999766274
B0-II-ID2413    OII+CIII/4645   0.127260765111
B0-II-ID2413    HeII/4686       0.187843554092
B0-III-ID0480   CaIIK/3928      -0.240917230293
B0-III-ID0480   HeI/4009        0.213029089132
B0-III-ID0480   HeI/4026        0.635165440726
B0-III-ID0480   SiIV/4088       0.129305910006
B0-III-ID0480   SiIV/4116       0.0719818715675
B0-III-ID0480   HeI/4121        0.27255218027
B0-III-ID0480   SiII/4130       -0.0323668079746
B0-III-ID0480   HeI/4144        0.328836562302
B0-III-ID0480   HeII/4200       0.173457502221
B0-III-ID0480   FeII/4233       -0.00146610970204
B0-III-ID0480   HeI/4387        0.508765119039
B0-III-ID0480   OII/4416        0.0870114834276
B0-III-ID0480   HeI/4471        0.74475758835
B0-III-ID0480   MgII/4481       0.0723860208657
B0-III-ID0480   HeII/4541       0.0686084799781
B0-III-ID0480   SiIII/4553      0.0967333835412
B0-III-ID0480   OII+CIII/4645   0.333776574185
B0-III-ID0480   HeII/4686       0.100839259243
B0-III-ID0674   CaIIK/3928      0.122340336694
B0-III-ID0674   HeI/4009        0.0983108343435
B0-III-ID0674   HeI/4026        0.392636123933
B0-III-ID0674   SiIV/4088       0.0993193423488
B0-III-ID0674   SiIV/4116       0.103887789243
B0-III-ID0674   HeI/4121        0.157924315061
B0-III-ID0674   SiII/4130       0.0275873935816
B0-III-ID0674   HeI/4144        0.334675004526
B0-III-ID0674   HeII/4200       0.143916410409
B0-III-ID0674   FeII/4233       -0.238403017928
B0-III-ID0674   HeI/4387        0.0292881492803
B0-III-ID0674   OII/4416        -0.0835659166524
B0-III-ID0674   HeI/4471        0.168490816218
B0-III-ID0674   MgII/4481       0.14264261422
B0-III-ID0674   HeII/4541       0.200077172129
B0-III-ID0674   SiIII/4553      0.0733930244009
B0-III-ID0674   OII+CIII/4645   0.580752786023
B0-III-ID0674   HeII/4686       0.0495452014855
B0-III-ID0764   CaIIK/3928      0.27329246006
B0-III-ID0764   HeI/4009        0.341034453459
B0-III-ID0764   HeI/4026        0.814784964037
B0-III-ID0764   SiIV/4088       0.0334446616604
B0-III-ID0764   SiIV/4116       0.102206754459
B0-III-ID0764   HeI/4121        0.205560772947
B0-III-ID0764   SiII/4130       0.0830576766289
B0-III-ID0764   HeI/4144        0.310119864415
B0-III-ID0764   HeII/4200       0.382200471667
B0-III-ID0764   FeII/4233       0.00933733053811
B0-III-ID0764   HeI/4387        0.520323664829
B0-III-ID0764   OII/4416        0.0127368028672
B0-III-ID0764   HeI/4471        0.717670870875
B0-III-ID0764   MgII/4481       0.224539132487
B0-III-ID0764   HeII/4541       0.0827974244681
B0-III-ID0764   SiIII/4553      0.0645230654434
B0-III-ID0764   OII+CIII/4645   0.234430095944
B0-III-ID0764   HeII/4686       0.391089344567
B0-III-ID0832   CaIIK/3928      0.285571160023
B0-III-ID0832   HeI/4009        0.838317477012
B0-III-ID0832   HeI/4026        0.891373059898
B0-III-ID0832   SiIV/4088       -0.0116875302873
B0-III-ID0832   SiIV/4116       -0.0204849578859
B0-III-ID0832   HeI/4121        0.29284746334
B0-III-ID0832   SiII/4130       -0.074307418278
B0-III-ID0832   HeI/4144        0.476978861948
B0-III-ID0832   HeII/4200       0.0109810890972
B0-III-ID0832   FeII/4233       -0.106914055567
B0-III-ID0832   HeI/4387        0.544916403978
B0-III-ID0832   OII/4416        0.122352823213
B0-III-ID0832   HeI/4471        0.624482294142
B0-III-ID0832   MgII/4481       -0.0259736990534
B0-III-ID0832   HeII/4541       0.0876768859488
B0-III-ID0832   SiIII/4553      0.217973334073
B0-III-ID0832   OII+CIII/4645   0.49052797175
B0-III-ID0832   HeII/4686       0.0173902855042
B0-III-ID0932   CaIIK/3928      0.226160495873
B0-III-ID0932   HeI/4009        0.291868784967
B0-III-ID0932   HeI/4026        0.897378653178
B0-III-ID0932   SiIV/4088       0.162935393552
B0-III-ID0932   SiIV/4116       0.0621019685486
B0-III-ID0932   HeI/4121        0.349152275418
B0-III-ID0932   SiII/4130       -0.0394976216618
B0-III-ID0932   HeI/4144        0.313484494718
B0-III-ID0932   HeII/4200       0.303999471196
B0-III-ID0932   FeII/4233       0.0178775018296
B0-III-ID0932   HeI/4387        0.492580399236
B0-III-ID0932   OII/4416        -0.022497476872
B0-III-ID0932   HeI/4471        0.952342810985
B0-III-ID0932   MgII/4481       0.033367952831
B0-III-ID0932   HeII/4541       0.14986915078
B0-III-ID0932   SiIII/4553      0.0911042504096
B0-III-ID0932   OII+CIII/4645   0.528502670428
B0-III-ID0932   HeII/4686       0.36751657293
B0-III-ID1187   CaIIK/3928      0.125495809689
B0-III-ID1187   HeI/4009        -0.0457101737379
B0-III-ID1187   HeI/4026        0.35320259918
B0-III-ID1187   SiIV/4088       0.0521627609956
B0-III-ID1187   SiIV/4116       0.123282183764
B0-III-ID1187   HeI/4121        0.210580149943
B0-III-ID1187   SiII/4130       0.0051588211608
B0-III-ID1187   HeI/4144        0.258474806284
B0-III-ID1187   HeII/4200       0.0226108935762
B0-III-ID1187   FeII/4233       -0.123076487485
B0-III-ID1187   HeI/4387        0.32925021389
B0-III-ID1187   OII/4416        0.0481688415993
B0-III-ID1187   HeI/4471        0.316794920983
B0-III-ID1187   MgII/4481       -0.0425699062054
B0-III-ID1187   HeII/4541       0.21515001006
B0-III-ID1187   SiIII/4553      0.20581186083
B0-III-ID1187   OII+CIII/4645   0.795871646967
B0-III-ID1187   HeII/4686       0.274006237962
B0-III-ID1458   CaIIK/3928      0.212510340802
B0-III-ID1458   HeI/4009        0.294950787352
B0-III-ID1458   HeI/4026        0.685873325328
B0-III-ID1458   SiIV/4088       0.240126508042
B0-III-ID1458   SiIV/4116       0.151627633574
B0-III-ID1458   HeI/4121        0.331894625436
B0-III-ID1458   SiII/4130       -0.0823018519838
B0-III-ID1458   HeI/4144        0.293574290786
B0-III-ID1458   HeII/4200       -0.07531969318
B0-III-ID1458   FeII/4233       -0.0392906862785
B0-III-ID1458   HeI/4387        0.585303788751
B0-III-ID1458   OII/4416        0.171130895349
B0-III-ID1458   HeI/4471        0.616900355332
B0-III-ID1458   MgII/4481       0.0709057452684
B0-III-ID1458   HeII/4541       0.00516897617936
B0-III-ID1458   SiIII/4553      -0.0985147789666
B0-III-ID1458   OII+CIII/4645   0.405676284032
B0-III-ID1458   HeII/4686       0.294068496965
B0-III-ID1695   CaIIK/3928      0.210073533827
B0-III-ID1695   HeI/4009        0.384799038575
B0-III-ID1695   HeI/4026        0.816378364674
B0-III-ID1695   SiIV/4088       0.341355731034
B0-III-ID1695   SiIV/4116       0.210948368091
B0-III-ID1695   HeI/4121        0.370344255648
B0-III-ID1695   SiII/4130       0.109370222827
B0-III-ID1695   HeI/4144        0.430633874882
B0-III-ID1695   HeII/4200       0.355734338032
B0-III-ID1695   FeII/4233       0.0910042677517
B0-III-ID1695   HeI/4387        0.517252825479
B0-III-ID1695   OII/4416        0.0767968540003
B0-III-ID1695   HeI/4471        0.889533287413
B0-III-ID1695   MgII/4481       0.143724620492
B0-III-ID1695   HeII/4541       0.0946472885232
B0-III-ID1695   SiIII/4553      0.165540498025
B0-III-ID1695   OII+CIII/4645   0.538976676166
B0-III-ID1695   HeII/4686       0.177471970959
B0-III-ID1759   CaIIK/3928      0.24289630329
B0-III-ID1759   HeI/4009        0.330508084286
B0-III-ID1759   HeI/4026        0.715106039887
B0-III-ID1759   SiIV/4088       0.223560620498
B0-III-ID1759   SiIV/4116       0.120637700569
B0-III-ID1759   HeI/4121        0.368996752641
B0-III-ID1759   SiII/4130       0.00339088878059
B0-III-ID1759   HeI/4144        0.377907231766
B0-III-ID1759   HeII/4200       0.0827374464293
B0-III-ID1759   FeII/4233       -0.038206197938
B0-III-ID1759   HeI/4387        0.485518365351
B0-III-ID1759   OII/4416        0.0902300716146
B0-III-ID1759   HeI/4471        0.82133063885
B0-III-ID1759   MgII/4481       0.076089667954
B0-III-ID1759   HeII/4541       0.0523793777389
B0-III-ID1759   SiIII/4553      0.0363958644787
B0-III-ID1759   OII+CIII/4645   0.708064029122
B0-III-ID1759   HeII/4686       0.279875432089
B0-III-ID2103   CaIIK/3928      0.145107348086
B0-III-ID2103   HeI/4009        0.220696288644
B0-III-ID2103   HeI/4026        0.814696435151
B0-III-ID2103   SiIV/4088       0.249567671686
B0-III-ID2103   SiIV/4116       0.350041307377
B0-III-ID2103   HeI/4121        0.354615020208
B0-III-ID2103   SiII/4130       0.211559670461
B0-III-ID2103   HeI/4144        0.42885515758
B0-III-ID2103   HeII/4200       0.326739429891
B0-III-ID2103   FeII/4233       -0.0802725678322
B0-III-ID2103   HeI/4387        0.408793138419
B0-III-ID2103   OII/4416        0.0180081171094
B0-III-ID2103   HeI/4471        0.585701103481
B0-III-ID2103   MgII/4481       0.126141281043
B0-III-ID2103   HeII/4541       0.137553404701
B0-III-ID2103   SiIII/4553      0.0441317957061
B0-III-ID2103   OII+CIII/4645   0.0669195720255
B0-III-ID2103   HeII/4686       0.178599507762
B0-III-ID2328   CaIIK/3928      0.235858617138
B0-III-ID2328   HeI/4009        0.295702662841
B0-III-ID2328   HeI/4026        0.856563253404
B0-III-ID2328   SiIV/4088       0.00924597189963
B0-III-ID2328   SiIV/4116       0.145655943845
B0-III-ID2328   HeI/4121        0.346861960813
B0-III-ID2328   SiII/4130       0.115105383481
B0-III-ID2328   HeI/4144        0.477342847217
B0-III-ID2328   HeII/4200       0.0427302839164
B0-III-ID2328   FeII/4233       -0.0216702300486
B0-III-ID2328   HeI/4387        0.487470921453
B0-III-ID2328   OII/4416        0.109261642964
B0-III-ID2328   HeI/4471        0.664212600885
B0-III-ID2328   MgII/4481       0.0219930444244
B0-III-ID2328   HeII/4541       0.134633024794
B0-III-ID2328   SiIII/4553      0.110517285228
B0-III-ID2328   OII+CIII/4645   0.643740893506
B0-III-ID2328   HeII/4686       0.183873266125
B0-III-ID2514   CaIIK/3928      -0.233194185088
B0-III-ID2514   HeI/4009        0.207390175497
B0-III-ID2514   HeI/4026        0.565320455318
B0-III-ID2514   SiIV/4088       0.0776963463402
B0-III-ID2514   SiIV/4116       0.096464008849
B0-III-ID2514   HeI/4121        0.274392333385
B0-III-ID2514   SiII/4130       0.033245635602
B0-III-ID2514   HeI/4144        0.298249152824
B0-III-ID2514   HeII/4200       0.176917789861
B0-III-ID2514   FeII/4233       -0.0351222242324
B0-III-ID2514   HeI/4387        0.248289445209
B0-III-ID2514   OII/4416        -0.00272529281534
B0-III-ID2514   HeI/4471        0.3045038844
B0-III-ID2514   MgII/4481       -0.0303876001963
B0-III-ID2514   HeII/4541       0.182734458025
B0-III-ID2514   SiIII/4553      0.0116853095662
B0-III-ID2514   OII+CIII/4645   0.227937771403
B0-III-ID2514   HeII/4686       0.32039424198
B0-III-ID2669   CaIIK/3928      0.169698337542
B0-III-ID2669   HeI/4009        0.221553532436
B0-III-ID2669   HeI/4026        0.843091812051
B0-III-ID2669   SiIV/4088       0.0984493914466
B0-III-ID2669   SiIV/4116       0.213127314061
B0-III-ID2669   HeI/4121        0.313214076272
B0-III-ID2669   SiII/4130       -0.0304861977935
B0-III-ID2669   HeI/4144        0.136858014964
B0-III-ID2669   HeII/4200       0.474798215499
B0-III-ID2669   FeII/4233       -0.12118479009
B0-III-ID2669   HeI/4387        0.422110254634
B0-III-ID2669   OII/4416        -0.0103374914111
B0-III-ID2669   HeI/4471        0.641999339328
B0-III-ID2669   MgII/4481       0.239977059307
B0-III-ID2669   HeII/4541       0.206886033532
B0-III-ID2669   SiIII/4553      0.0504943217287
B0-III-ID2669   OII+CIII/4645   0.375162756033
B0-III-ID2669   HeII/4686       0.320805011382
B0-III-ID2905   CaIIK/3928      0.226238231938
B0-III-ID2905   HeI/4009        0.0877927938819
B0-III-ID2905   HeI/4026        0.623327516306
B0-III-ID2905   SiIV/4088       0.188513990051
B0-III-ID2905   SiIV/4116       0.0686576293204
B0-III-ID2905   HeI/4121        0.291947332879
B0-III-ID2905   SiII/4130       -0.144936038375
B0-III-ID2905   HeI/4144        0.228202546603
B0-III-ID2905   HeII/4200       0.229373244667
B0-III-ID2905   FeII/4233       0.0131925224354
B0-III-ID2905   HeI/4387        0.459211982948
B0-III-ID2905   OII/4416        0.0585578521329
B0-III-ID2905   HeI/4471        0.765727305646
B0-III-ID2905   MgII/4481       0.0581333106337
B0-III-ID2905   HeII/4541       0.156987388478
B0-III-ID2905   SiIII/4553      0.0797074108763
B0-III-ID2905   OII+CIII/4645   0.335568111657
B0-III-ID2905   HeII/4686       0.1652125545
B0-III-ID3079   CaIIK/3928      -0.110233987938
B0-III-ID3079   HeI/4009        0.171312687219
B0-III-ID3079   HeI/4026        0.418418788514
B0-III-ID3079   SiIV/4088       0.123838556698
B0-III-ID3079   SiIV/4116       0.0827650155483
B0-III-ID3079   HeI/4121        0.279382911387
B0-III-ID3079   SiII/4130       0.0208877193785
B0-III-ID3079   HeI/4144        0.284788699394
B0-III-ID3079   HeII/4200       0.202634646692
B0-III-ID3079   FeII/4233       -0.111051081359
B0-III-ID3079   HeI/4387        0.155997060037
B0-III-ID3079   OII/4416        -0.0223436641455
B0-III-ID3079   HeI/4471        0.19446716475
B0-III-ID3079   MgII/4481       0.0792259195535
B0-III-ID3079   HeII/4541       0.147913435186
B0-III-ID3079   SiIII/4553      -0.0169954302858
B0-III-ID3079   OII+CIII/4645   0.455576397079
B0-III-ID3079   HeII/4686       0.194782156452
B0-III-ID3673   CaIIK/3928      -0.172802427842
B0-III-ID3673   HeI/4009        0.391698198193
B0-III-ID3673   HeI/4026        0.843970672309
B0-III-ID3673   SiIV/4088       0.156767188642
B0-III-ID3673   SiIV/4116       0.128007404909
B0-III-ID3673   HeI/4121        0.269149063784
B0-III-ID3673   SiII/4130       0.0224243770746
B0-III-ID3673   HeI/4144        0.417969517449
B0-III-ID3673   HeII/4200       0.189409580619
B0-III-ID3673   FeII/4233       -0.0297440846671
B0-III-ID3673   HeI/4387        0.362765464735
B0-III-ID3673   OII/4416        0.0299430215596
B0-III-ID3673   HeI/4471        0.581897733144
B0-III-ID3673   MgII/4481       0.0197343359691
B0-III-ID3673   HeII/4541       0.178221895092
B0-III-ID3673   SiIII/4553      0.0529394660684
B0-III-ID3673   OII+CIII/4645   0.151789365634
B0-III-ID3673   HeII/4686       0.166570801079
B0-III-ID5050   CaIIK/3928      0.217574853354
B0-III-ID5050   HeI/4009        0.261608788411
B0-III-ID5050   HeI/4026        0.800963933693
B0-III-ID5050   SiIV/4088       0.14313036431
B0-III-ID5050   SiIV/4116       0.121073380544
B0-III-ID5050   HeI/4121        0.161488249346
B0-III-ID5050   SiII/4130       0.0360565909509
B0-III-ID5050   HeI/4144        0.319736020338
B0-III-ID5050   HeII/4200       0.281263948607
B0-III-ID5050   FeII/4233       0.00397896870622
B0-III-ID5050   HeI/4387        0.438595893382
B0-III-ID5050   OII/4416        0.0666278202083
B0-III-ID5050   HeI/4471        0.68073388911
B0-III-ID5050   MgII/4481       0.301500122691
B0-III-ID5050   HeII/4541       0.053727612624
B0-III-ID5050   SiIII/4553      0.0597786784786
B0-III-ID5050   OII+CIII/4645   0.165522552792
B0-III-ID5050   HeII/4686       0.197600624446
B0-IV-ID0498    CaIIK/3928      0.187540336499
B0-IV-ID0498    HeI/4009        0.264762974988
B0-IV-ID0498    HeI/4026        0.887037808193
B0-IV-ID0498    SiIV/4088       0.198129184959
B0-IV-ID0498    SiIV/4116       0.178519525982
B0-IV-ID0498    HeI/4121        0.335218825588
B0-IV-ID0498    SiII/4130       0.0687170235097
B0-IV-ID0498    HeI/4144        0.458897827114
B0-IV-ID0498    HeII/4200       0.161585384441
B0-IV-ID0498    FeII/4233       0.000670164999078
B0-IV-ID0498    HeI/4387        0.532389949445
B0-IV-ID0498    OII/4416        0.107316601141
B0-IV-ID0498    HeI/4471        0.802183544261
B0-IV-ID0498    MgII/4481       0.133053193251
B0-IV-ID0498    HeII/4541       -0.0231484103438
B0-IV-ID0498    SiIII/4553      -0.0294473826535
B0-IV-ID0498    OII+CIII/4645   0.380181144986
B0-IV-ID0498    HeII/4686       0.212542172573
B0-IV-ID0520    CaIIK/3928      0.0676701800021
B0-IV-ID0520    HeI/4009        0.324669825228
B0-IV-ID0520    HeI/4026        0.594980395964
B0-IV-ID0520    SiIV/4088       0.0813873371996
B0-IV-ID0520    SiIV/4116       0.18067942877
B0-IV-ID0520    HeI/4121        0.0973182941247
B0-IV-ID0520    SiII/4130       -0.0248265867837
B0-IV-ID0520    HeI/4144        0.11126284606
B0-IV-ID0520    HeII/4200       0.456448249885
B0-IV-ID0520    FeII/4233       0.0694964155556
B0-IV-ID0520    HeI/4387        0.0346095690035
B0-IV-ID0520    OII/4416        0.00902307863687
B0-IV-ID0520    HeI/4471        0.31441298389
B0-IV-ID0520    MgII/4481       -0.0229530039937
B0-IV-ID0520    HeII/4541       0.0309733144701
B0-IV-ID0520    SiIII/4553      -0.0699195876656
B0-IV-ID0520    OII+CIII/4645   0.312826874282
B0-IV-ID0520    HeII/4686       0.297783314185
B0-IV-ID0664    CaIIK/3928      0.205176689585
B0-IV-ID0664    HeI/4009        0.330600845199
B0-IV-ID0664    HeI/4026        0.796499851105
B0-IV-ID0664    SiIV/4088       0.0671293948822
B0-IV-ID0664    SiIV/4116       0.138301918559
B0-IV-ID0664    HeI/4121        0.388674826894
B0-IV-ID0664    SiII/4130       0.0812692178779
B0-IV-ID0664    HeI/4144        0.340251046417
B0-IV-ID0664    HeII/4200       0.140591867566
B0-IV-ID0664    FeII/4233       -0.0793120915278
B0-IV-ID0664    HeI/4387        0.400425933301
B0-IV-ID0664    OII/4416        0.129242686713
B0-IV-ID0664    HeI/4471        0.613561290948
B0-IV-ID0664    MgII/4481       0.145859464088
B0-IV-ID0664    HeII/4541       0.0619459537368
B0-IV-ID0664    SiIII/4553      0.0564202512783
B0-IV-ID0664    OII+CIII/4645   0.459405649689
B0-IV-ID0664    HeII/4686       0.266392891408
B0-IV-ID0708    CaIIK/3928      0.25975877202
B0-IV-ID0708    HeI/4009        0.393414343542
B0-IV-ID0708    HeI/4026        0.688938709149
B0-IV-ID0708    SiIV/4088       0.150395871543
B0-IV-ID0708    SiIV/4116       0.163175568307
B0-IV-ID0708    HeI/4121        0.262181919221
B0-IV-ID0708    SiII/4130       0.073717238422
B0-IV-ID0708    HeI/4144        0.391982910401
B0-IV-ID0708    HeII/4200       0.133258732531
B0-IV-ID0708    FeII/4233       0.00493302652249
B0-IV-ID0708    HeI/4387        0.505415299091
B0-IV-ID0708    OII/4416        0.119859416225
B0-IV-ID0708    HeI/4471        0.950136265091
B0-IV-ID0708    MgII/4481       0.0883177020679
B0-IV-ID0708    HeII/4541       0.152714706386
B0-IV-ID0708    SiIII/4553      0.0181796506059
B0-IV-ID0708    OII+CIII/4645   0.415691578787
B0-IV-ID0708    HeII/4686       0.214358564296
B0-IV-ID0854    CaIIK/3928      0.183373850564
B0-IV-ID0854    HeI/4009        0.347246307236
